OID_,BARRIER_NAME,SOURCE_ID,BARRIER_GROUP,BARRIER_TYPE,BARRIER_SPECIFIC,DAM_HEIGHT_ft,SOURCE,URL,UID,Elev_m,Slope_site_perc,Slope_segment_perc,Slope_reach_perc,Qmad_cfs,Latitude,Longitude,Sample_Type,Sampled,Sample_Date,Observer,Barrier_Expected,Barrier_Observed,Stream_Wetted,Barrier_Access,Bridge_Type,Bridge_Obstruction,Culverts_Total,Culvert_Gated,Backwatered,Water_surface_drop_m,Span_m,Bankfull_width_m,Span_div_bankfull,Rise_m,Bed_material_throughout,Bed_material_depth_outlet_m,Countersunk,Elevation_inlet_m,Elevation_outlet_m,Length_m,Slope_perc,ACCESS_LIMIT,HUC8,Basin,Depth_m,Velocity_mps,Pass_WDFG,Limit_WDFG,tnmfrc,mtfcc_code,Pass
1023,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_59687,1392.6617432,26.7259998,0.9500000,0.8900000,248.474999999999994,41.730385320000003,-111.815454160000002,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1024,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_53947,1364.3330078,1.3730000,1.0000000,1.0400000,20.135000000000002,41.835323260000003,-111.864042800000007,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1025,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_95070,1878.3238525,22.5249996,10.9600000,7.5500002,5.310000000000000,41.794751640000001,-111.719388789999996,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1026,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_62784,1477.6191406,0.8610000,7.3000002,4.9200001,3.712000000000000,41.827883860000000,-111.805652359999996,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1027,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_22772,1386.3988037,11.9359999,0.9500000,1.1700000,248.474999999999994,41.729199160000000,-111.817124199999995,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1028,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_85752,1498.7896729,1.4900000,7.3000002,5.0900002,3.712000000000000,41.828636789999997,-111.801829830000003,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1029,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_48151,1866.0882568,16.0909996,14.6400003,11.1700001,2.936000000000000,41.882972819999999,-111.716979319999993,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1030,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_89972,1847.1123047,33.7120018,3.1600001,0.4100000,14.162000000000001,41.882086030000004,-111.720690090000005,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1031,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_65737,1386.8657227,0.9050000,1.0000000,1.2400000,20.135000000000002,41.836147810000000,-111.843860879999994,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1032,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_47190,1470.3315430,7.3660002,7.3000002,0.8400000,4.036000000000000,41.807822420000001,-111.803198490000000,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1033,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_97460,1472.5485840,8.6960001,0.0000000,0.6000000,8.720000000000001,41.787943210000002,-111.794816100000006,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1034,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_42823,1378.2921143,3.7980001,2.6600001,0.5200000,15.003000000000000,41.715997289999997,-111.822837370000002,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1035,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_54144,1494.9185791,9.7390003,5.4800000,4.0000000,3.201000000000000,41.803279680000003,-111.798461279999998,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1036,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_90903,1752.8142090,17.4470005,13.8699999,12.0500002,0.748000000000000,41.802892610000001,-111.769735229999995,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1037,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_90840,1573.8228760,6.5270000,13.8699999,7.0400000,0.748000000000000,41.797799240000003,-111.785436039999993,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1038,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_56499,1869.3087158,12.6949997,10.6999998,6.9699998,3.490000000000000,41.794400799999998,-111.720530800000006,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1039,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_22485,1478.9012451,8.6440001,0.2500000,0.9300000,20.103999999999999,41.753470249999999,-111.789610920000001,Random,TRUE,10/20/2022 0:00:00,GG,Intersection,Culvert,TRUE,,,,1,TRUE,TRUE,0.000000000000000,0.850000000000000,2.100000000000000,40.476190476190474,0.940000000000000,FALSE,0.000000000000000,FALSE,1460.192000000000007,1460.166999999999916,25.152474000000002,0.099393801182703,,16010203,LR,0.2100000,0.0000000,0.67,Velocity,4,S1400,0.67
1040,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_47763,1688.9925537,12.9829998,16.7500000,7.3299999,0.718000000000000,41.810206989999998,-111.773681749999994,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1041,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_24656,1382.9179688,1.9090000,2.6600001,0.3500000,14.962000000000000,41.716070920000000,-111.820145339999996,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1042,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_76900,1747.2438965,6.4330001,3.7600000,2.6900001,11.412000000000001,41.776790570000003,-111.730968129999994,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1043,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_16386,1468.6418457,5.0190001,3.1600001,1.2400000,14.162000000000001,41.848759520000002,-111.805376890000005,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1044,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_84923,1867.7158203,8.5459995,10.9600000,7.5500002,5.310000000000000,41.794165630000002,-111.720374070000005,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1045,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_5742,1443.2884521,3.8989999,7.4400001,1.7300000,6.795000000000000,41.844077040000002,-111.813110289999997,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1046,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_42273,1441.9399414,2.3850000,1.0000000,1.2700000,20.068999999999999,41.843899950000001,-111.814510440000006,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1047,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_37993,1612.2802734,18.3680000,20.3099995,13.0400000,1.473000000000000,41.766156539999997,-111.696599460000002,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1048,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_41371,1403.8125000,1.2079999,1.0000000,1.4000000,20.135000000000002,41.837744399999998,-111.832667169999993,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,S1200,
1049,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_35662,1351.7718506,17.0820007,5.2800002,0.3200000,2.407000000000000,41.895330809999997,-111.860876709999999,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1050,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_43431,1451.0286865,3.7890000,7.4400001,3.4100001,6.795000000000000,41.843275830000003,-111.811746080000006,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1051,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_69425,1500.1394043,56.7109985,7.4400001,4.0799999,6.795000000000000,41.844646120000000,-111.803622210000000,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1052,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_99311,1445.6932373,5.9819999,7.4400001,3.4100001,6.795000000000000,41.843740439999998,-111.812853509999997,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1053,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_19376,1673.2496338,6.5749998,3.1600001,1.7300000,14.162000000000001,41.871136030000002,-111.750180819999997,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1054,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_41290,1671.5422363,10.9860001,14.5500002,6.8800001,2.444000000000000,41.813474579999998,-111.775766989999994,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1055,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_4625,1556.1152344,5.2600002,5.4800000,6.3200002,3.201000000000000,41.805971659999997,-111.788352399999994,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1056,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_30369,1808.0861816,7.4359999,3.7600000,2.8499999,11.412000000000001,41.785776409999997,-111.725058970000006,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1057,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_74454,1475.2451172,6.8020000,0.2500000,0.2000000,20.103999999999999,41.758454319999998,-111.789250740000000,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1058,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_38852,1650.6802979,15.2100000,7.4400001,2.0899999,6.795000000000000,41.853009409999999,-111.772471409999994,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1059,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_97308,1778.5234375,5.0079999,7.4400001,7.8499999,6.795000000000000,41.857177679999999,-111.752931079999996,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1060,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_38486,1722.7408447,4.2259998,7.4400001,4.2199998,6.795000000000000,41.856859900000003,-111.761156529999994,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1061,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_72236,1474.5717773,3.9370000,0.0000000,0.0800000,8.720000000000001,41.776700349999999,-111.787689709999995,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1062,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_57397,1470.2575684,2.6170001,0.1500000,0.2700000,6.933000000000000,41.801324219999998,-111.802763440000007,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1063,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_54999,1388.2515869,0.8900000,2.6600001,1.6700000,14.962000000000000,41.717166880000001,-111.815117970000003,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1064,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_97819,1496.9105225,2.4930000,6.2100000,6.4099998,1.181000000000000,41.794405529999999,-111.794790280000001,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1065,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_14741,1487.1932373,2.9280000,7.3000002,5.0900002,3.712000000000000,41.828140150000003,-111.803893849999994,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1066,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_76872,1595.3625488,10.4580002,5.4800000,6.8200002,3.201000000000000,41.808976080000001,-111.783946499999999,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1067,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_20763,1517.7760010,8.1529999,11.3900003,6.2700000,0.484000000000000,41.794295890000001,-111.792194449999997,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1068,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_40466,1497.2143555,4.6789999,11.3900003,1.0300000,0.485000000000000,41.794380189999998,-111.794690200000005,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1069,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_92651,1678.3402100,7.2010002,7.3000002,7.1700001,3.712000000000000,41.830299760000003,-111.776308819999997,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1070,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_10001,1393.7460938,1.7860000,1.0000000,1.1200000,20.135000000000002,41.836652379999997,-111.838849629999999,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1071,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_8432,1393.2491455,1.0750000,1.0000000,1.1799999,20.135000000000002,41.836568999999997,-111.839151430000001,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1072,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_90677,1473.1292725,7.2319999,7.3000002,0.1500000,4.036000000000000,41.810588639999999,-111.802161150000003,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1073,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_3557,1527.2336426,5.7399998,3.7600000,3.1199999,11.670000000000000,41.767872019999999,-111.779860950000000,ALTERNATE,TRUE,10/20/2022 0:00:00,GG,Intersection,Culvert,TRUE,,,,1,FALSE,FALSE,0.280000000000000,0.940000000000000,1.050000000000000,89.523809523809518,0.820000000000000,FALSE,0.000000000000000,FALSE,1512.903000000000020,1512.365999999999985,12.424801000000000,4.322000811119909,,16010203,LR,0.2900000,1.7200000,0.67,WSD,4,S1400,0.67
1074,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_66348,1413.3797607,3.9970000,1.0000000,1.6900001,20.068999999999999,41.837775290000003,-111.826977850000006,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1075,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_81522,1433.7420654,5.1739998,1.0000000,1.6400000,20.068999999999999,41.841439360000003,-111.817209919999996,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1076,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_23620,1550.8753662,1.3110000,0.5700000,0.6400000,190.623999999999995,41.765390470000000,-111.685276720000005,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1077,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_63990,1492.9691162,1.3420000,7.3000002,5.0900002,3.712000000000000,41.828381370000002,-111.802891360000004,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1078,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_11393,1363.1967773,2.5510001,5.2800002,0.2300000,2.185000000000000,41.889168159999997,-111.841951210000005,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1079,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_64945,1474.6131592,2.6550000,0.2500000,0.0600000,20.103999999999999,41.760512200000001,-111.790502640000000,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1080,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_50320,1645.0809326,9.5640001,16.7500000,5.3299999,0.718000000000000,41.811371700000002,-111.778047430000001,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1081,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_75512,1632.2415771,11.2139997,5.4800000,6.7100000,3.201000000000000,41.811080840000002,-111.779505139999998,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1082,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_65267,1390.8162842,0.6410000,1.0000000,1.1799999,20.135000000000002,41.836203789999999,-111.841104279999996,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1083,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_39393,1469.4771729,5.1100001,7.3000002,1.3600000,4.036000000000000,41.814099480000003,-111.802535489999997,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1084,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_88349,1417.3854980,2.2079999,1.0000000,1.5700001,20.068999999999999,41.837725849999998,-111.824416060000004,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1085,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_8883,1471.5740967,7.3449998,0.1500000,0.2400000,6.933000000000000,41.794856860000003,-111.798550829999996,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1086,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_92919,1355.4091797,0.8800000,5.2800002,0.0200000,2.319000000000000,41.889167620000002,-111.857725230000000,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
1087,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_36110,1682.4205322,12.4600000,14.5500002,6.8800001,2.444000000000000,41.814234440000000,-111.774828749999998,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
